,tag,team_name,performance_id,game_id,player_id,shots,goals,saves,assists,score,mvp,shooting_percentage,bpm,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_stolen_big,amount_collected_small,amount_stolen_small,count_collected_big,count_stolen_big,count_collected_small,count_stolen_small,amount_overfill,amount_overfill_stolen,amount_used_while_supersonic,time_zero_boost,percent_zero_boost,time_full_boost,percent_full_boost,time_boost_0_25,time_boost_25_50,time_boost_50_75,time_boost_75_100,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,avg_speed,total_distance,time_supersonic_speed,time_boost_speed,time_slow_speed,time_ground,time_low_air,time_high_air,time_powerslide,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,goals_against_while_last_defender,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,car_id,roster_id,match_id,join_id,goal_participation
375,Nitrous,NXT ESPORTS,3853.4666666666667,641.5333333333333,69.0,2.066666666666667,0.06666666666666667,1.2666666666666666,0.4,260.06666666666666,0.0,1.1111110666666666,426.3333333333333,443.635448,50.648666666666664,2526.9333333333334,436.26666666666665,1866.5333333333333,247.86666666666667,660.4,188.4,22.866666666666667,2.8666666666666667,57.666666666666664,16.0,441.8666666666667,44.2,410.06666666666666,43.972,12.805788666666666,46.227999999999994,13.612179933333334,120.202,77.086,53.16466666666667,96.47600000000001,34.57974746666666,22.0628168,15.3346979,28.02273746666667,1568.4666666666667,524132.0,53.94799999999999,148.11066666666665,150.13466666666667,203.45733333333334,124.53333333333333,24.20133333333333,5.168000000000001,43.266666666666666,0.11800000000000002,68.19420346666668,42.59313146666667,41.971170066666666,15.435700733333336,57.80464153333334,35.32448853333334,6.8708716333333335,3033.2,2899.2,3170.2,3768.8,170.87800000000001,114.90933333333332,66.402,234.43066666666664,117.76066666666667,241.72600000000003,110.46666666666667,110.39999999999999,124.8733333333333,0.5333333333333333,110.82666666666667,131.64666666666668,48.50180913333333,18.913508866666668,32.584681599999996,66.5537998,33.4461978,68.33014580000001,31.669854999999995,32.1862146,36.7331808,32.49221526666667,38.56123246666667,2.066666666666667,1.1333333333333333,23.0,36.0,146.53333333333333,69.0,0.26666666666666666
376,Nitrous,TEAM DVS,8401.9,1400.0,69.0,2.2,0.4,1.3,0.4,317.1,0.0,9.5,386.7,404.543419,49.873,2435.9,589.9,1684.7,339.3,751.2,250.6,20.3,3.8,67.3,22.4,348.0,44.8,303.1,37.031000000000006,10.501142100000001,36.14300000000001,10.142036280000001,118.92999999999999,94.702,61.61900000000001,89.44500000000001,32.883728299999994,25.938783899999997,16.696942,24.480545499999998,1556.8,548192.8,53.601,151.04699999999997,165.419,208.72599999999997,136.60899999999998,24.732000000000003,4.798,39.0,0.124,67.68695699999999,44.7869174,40.7401947,14.472888899999997,56.4348792,36.878923,6.686198109999999,2973.0,2766.1,3155.2,3800.2,164.56099999999998,122.453,83.05199999999999,227.82200000000003,142.244,243.06000000000003,127.00800000000001,99.33999999999999,141.65000000000003,0.4,116.49000000000001,126.61999999999998,44.6641261,22.3700416,32.9658325,61.813793,38.18620790000001,65.3309173,34.6690815,27.353588199999997,39.6723695,32.567683800000005,35.05683989999999,2.4,1.2,23.0,74.0,315.4,69.0,0.4
377,NoMansion,GENTLEMEN,3532.2727272727275,588.3636363636364,66.0,1.9090909090909092,0.5454545454545454,1.4545454545454546,0.18181818181818182,311.1818181818182,0.09090909090909091,21.21212109090909,398.27272727272725,400.13196999999997,47.02454545454545,2354.818181818182,452.45454545454544,1646.0,270.6363636363636,708.8181818181819,181.8181818181818,19.272727272727273,3.1818181818181817,57.27272727272727,15.090909090909092,273.09090909090907,46.72727272727273,271.09090909090907,51.98545454545455,14.699385227272726,24.89090909090909,6.9756767545454545,143.1927272727273,76.16454545454543,61.607272727272736,74.80818181818182,40.47837500000001,21.422506363636362,17.14261609090909,20.956501363636367,1462.0,504234.45454545453,45.51,132.50727272727272,184.81818181818184,202.32818181818183,139.6563636363636,20.851818181818185,9.489999999999998,71.54545454545455,0.13181818181818183,63.56521818181819,50.686930363636364,36.663023272727266,12.650047181818183,55.667211454545466,38.577085000000004,5.755705681818181,2751.818181818182,2696.181818181818,2782.6363636363635,3787.909090909091,179.46636363636364,112.87818181818183,70.49363636363637,241.66454545454545,121.17454545454547,249.65181818181824,113.18545454545455,113.23636363636363,124.39090909090909,0.9090909090909091,130.78181818181818,109.0909090909091,49.17685036363637,19.520933636363637,31.302217636363636,66.36613145454545,33.633871000000006,68.5080139090909,31.491984727272726,31.89408209090909,35.35966700000001,36.93175481818182,30.844157181818183,0.18181818181818182,1.4545454545454546,23.0,35.0,133.1818181818182,66.0,0.4848484848484848
378,NoMansion,INTEGRITY ESPORTS,8399.384615384615,1399.2307692307693,66.0,3.076923076923077,0.8461538461538461,1.3846153846153846,0.23076923076923078,337.0,0.15384615384615385,27.56410215384615,382.3076923076923,385.6547207692308,46.88999999999999,2233.846153846154,484.61538461538464,1537.1538461538462,298.2307692307692,696.6923076923077,186.3846153846154,17.846153846153847,3.5384615384615383,57.61538461538461,14.692307692307692,249.0,53.53846153846154,283.61538461538464,53.47461538461538,15.418184538461535,28.83230769230769,8.337559692307694,135.71846153846155,80.54307692307692,55.99615384615384,76.36461538461539,39.179540153846155,23.17663869230769,15.840219730769231,21.80360176923077,1465.3846153846155,497463.76923076925,49.46,121.66538461538461,185.3623076923077,212.24615384615385,124.05846153846154,20.179230769230774,8.482307692307693,66.6923076923077,0.12692307692307694,63.71237430769232,51.94869461538462,34.13616315384615,13.91514123076923,59.556182538461535,34.80619030769231,5.6376277538461546,2890.846153846154,2801.4615384615386,2953.6923076923076,3900.6153846153848,188.85999999999999,101.87615384615385,65.75153846153844,244.3446153846154,112.14307692307692,249.95230769230773,106.53384615384616,103.47692307692309,128.64615384615388,0.6153846153846154,123.70000000000002,109.85384615384615,53.13032376923076,18.397817307692307,28.471859,68.60998223076923,31.390016692307693,70.02213630769229,29.977866230769223,29.600165307692308,37.214748769230766,35.636104076923075,31.57910346153846,0.3076923076923077,1.0,23.0,73.0,315.3076923076923,66.0,0.5192307692307693
379,Noly,GUILD ESPORTS,79753.95145631068,13288.95145631068,138.0,2.900485436893204,0.7718446601941747,1.5849514563106797,0.5072815533980582,382.25485436893206,0.1796116504854369,24.59123103883496,414.6432038834951,429.0851809223298,53.153907766990244,2575.150485436893,500.1601941747573,1931.6917475728155,328.59466019417476,643.4587378640776,171.56553398058253,23.65776699029126,3.95873786407767,54.71601941747573,14.478155339805825,449.9781553398058,69.75485436893204,390.7888349514563,35.533495145631065,9.841381412378643,69.75978155339803,19.277924542961163,105.14866504854372,68.11436893203879,70.19839805825244,120.59747572815536,28.916310849514588,18.730037385922337,19.243257688106805,33.110394461165065,1510.5315533980583,532790.9101941747,50.00696601941745,143.82541262135933,176.8865533980581,215.78968446601934,130.6175970873786,24.311432038834962,8.715121359223296,87.91990291262135,0.09917475728155366,65.67528504854371,47.63404987864077,38.83754744902913,13.528402621601936,58.21374631553393,35.25251274757285,6.533740605825247,3133.5752427184466,2986.990291262136,3276.73786407767,3917.080097087379,183.78577669902904,117.28230582524272,69.65160194174751,249.1467718446603,121.57194174757285,271.02640776699013,99.69325242718443,124.57985436893202,120.77961165048545,0.5970873786407767,111.22985436893198,131.74393203883494,49.5522593689321,18.8109896038835,31.63675110922328,67.17338688349508,32.826613252427165,73.05221832038839,26.947781749999983,34.60992372815531,33.50697156796118,30.863551890776694,36.53342999271845,0.9441747572815534,0.9320388349514563,2738.1990291262136,1390.5995145631068,3186.48786407767,138.0,0.5924583911234395
380,Noly,KARMINE CORP,27313.326315789473,4379.6736842105265,138.0,2.705263157894737,0.6526315789473685,1.4736842105263157,0.6210526315789474,359.81052631578945,0.11578947368421053,23.73057623157895,425.06315789473683,438.38906,50.29599999999999,2617.7684210526318,488.57894736842104,1964.536842105263,319.5473684210526,653.2315789473685,169.03157894736842,23.473684210526315,3.736842105263158,55.90526315789474,14.410526315789474,388.5052631578947,54.526315789473685,332.6,50.072210526315764,13.99941497263158,52.117894736842125,14.48203292315789,126.58842105263162,68.46021052631578,62.68305263157898,105.31568421052633,35.02110896842106,18.79860727368421,17.236851221052635,28.943432473684204,1536.957894736842,539439.1052631579,51.28884210526314,149.43115789473686,169.10484210526312,204.41715789473693,138.60905263157898,26.799263157894753,8.379578947368426,90.93684210526315,0.09178947368421048,66.82425644210527,45.754987705263176,40.40958468421054,13.835428272631582,55.19234953684213,37.54855877894736,7.259091676842104,3079.2842105263157,2997.5789473684213,3160.1263157894737,3643.8947368421054,184.0914736842105,116.99263157894734,68.74063157894736,247.93621052631593,121.88789473684209,271.0635789473685,98.76094736842109,135.84526315789472,117.9526315789474,0.5473684210526316,101.85578947368423,150.28842105263158,49.9050274210526,18.512299915789466,31.582672021052637,67.15490127368419,32.845098705263155,73.24011339999998,26.75988647368422,37.78609579999999,32.92390823157895,28.462089926315777,41.77321099999998,0.9894736842105263,1.0315789473684212,650.9368421052632,89.0,1032.778947368421,138.0,0.5644736842105262
381,Nomad,GENTLEMEN,3532.2727272727275,588.3636363636364,66.0,1.9090909090909092,0.5454545454545454,1.4545454545454546,0.18181818181818182,311.1818181818182,0.09090909090909091,21.21212109090909,398.27272727272725,400.13196999999997,47.02454545454545,2354.818181818182,452.45454545454544,1646.0,270.6363636363636,708.8181818181819,181.8181818181818,19.272727272727273,3.1818181818181817,57.27272727272727,15.090909090909092,273.09090909090907,46.72727272727273,271.09090909090907,51.98545454545455,14.699385227272726,24.89090909090909,6.9756767545454545,143.1927272727273,76.16454545454543,61.607272727272736,74.80818181818182,40.47837500000001,21.422506363636362,17.14261609090909,20.956501363636367,1462.0,504234.45454545453,45.51,132.50727272727272,184.81818181818184,202.32818181818183,139.6563636363636,20.851818181818185,9.489999999999998,71.54545454545455,0.13181818181818183,63.56521818181819,50.686930363636364,36.663023272727266,12.650047181818183,55.667211454545466,38.577085000000004,5.755705681818181,2751.818181818182,2696.181818181818,2782.6363636363635,3787.909090909091,179.46636363636364,112.87818181818183,70.49363636363637,241.66454545454545,121.17454545454547,249.65181818181824,113.18545454545455,113.23636363636363,124.39090909090909,0.9090909090909091,130.78181818181818,109.0909090909091,49.17685036363637,19.520933636363637,31.302217636363636,66.36613145454545,33.633871000000006,68.5080139090909,31.491984727272726,31.89408209090909,35.35966700000001,36.93175481818182,30.844157181818183,0.18181818181818182,1.4545454545454546,23.0,35.0,133.1818181818182,66.0,0.4848484848484848
382,Nomad,INTEGRITY ESPORTS,8399.384615384615,1399.2307692307693,66.0,3.076923076923077,0.8461538461538461,1.3846153846153846,0.23076923076923078,337.0,0.15384615384615385,27.56410215384615,382.3076923076923,385.6547207692308,46.88999999999999,2233.846153846154,484.61538461538464,1537.1538461538462,298.2307692307692,696.6923076923077,186.3846153846154,17.846153846153847,3.5384615384615383,57.61538461538461,14.692307692307692,249.0,53.53846153846154,283.61538461538464,53.47461538461538,15.418184538461535,28.83230769230769,8.337559692307694,135.71846153846155,80.54307692307692,55.99615384615384,76.36461538461539,39.179540153846155,23.17663869230769,15.840219730769231,21.80360176923077,1465.3846153846155,497463.76923076925,49.46,121.66538461538461,185.3623076923077,212.24615384615385,124.05846153846154,20.179230769230774,8.482307692307693,66.6923076923077,0.12692307692307694,63.71237430769232,51.94869461538462,34.13616315384615,13.91514123076923,59.556182538461535,34.80619030769231,5.6376277538461546,2890.846153846154,2801.4615384615386,2953.6923076923076,3900.6153846153848,188.85999999999999,101.87615384615385,65.75153846153844,244.3446153846154,112.14307692307692,249.95230769230773,106.53384615384616,103.47692307692309,128.64615384615388,0.6153846153846154,123.70000000000002,109.85384615384615,53.13032376923076,18.397817307692307,28.471859,68.60998223076923,31.390016692307693,70.02213630769229,29.977866230769223,29.600165307692308,37.214748769230766,35.636104076923075,31.57910346153846,0.3076923076923077,1.0,23.0,73.0,315.3076923076923,66.0,0.5192307692307693
383,Nozai,STAY FRESH,96269.69230769231,16041.153846153846,963.0,2.1538461538461537,0.6923076923076923,2.3076923076923075,0.46153846153846156,415.46153846153845,0.07692307692307693,31.923076923076923,396.0769230769231,406.8760130769232,47.03769230769231,2389.076923076923,438.3076923076923,1657.3846153846155,259.7692307692308,731.6923076923077,178.53846153846155,19.53846153846154,3.076923076923077,63.0,15.692307692307692,302.2307692307692,49.76923076923077,318.0,39.48461538461539,11.280891638461537,26.726153846153842,7.433176676923076,124.37923076923077,92.67384615384616,65.75923076923075,74.50461538461539,34.86009453846154,25.866257999999995,18.582081615384613,20.69156569230769,1565.5384615384614,538502.0,54.596923076923076,153.71769230769232,156.88846153846154,215.4507692307692,133.17000000000002,16.58,8.861538461538462,100.0,0.08923076923076922,68.06689076923077,42.86570346153845,42.20539161538461,14.92890449230769,58.94329846153846,36.563429,4.4932739999999995,2887.846153846154,2809.153846153846,2958.0,3766.6153846153848,191.28307692307695,114.41307692307691,59.50615384615384,255.95846153846156,109.24461538461539,272.0823076923077,93.12230769230769,136.14615384615385,93.23846153846155,1.3076923076923077,123.2923076923077,103.1076923076923,52.52040915384615,16.216378692307693,31.263212692307693,70.18179984615384,29.818200153846153,74.34092376923076,25.659077230769228,38.780585,26.45541207692308,35.05694492307693,29.224913769230763,0.46153846153846156,1.0,1661.8461538461538,1684.0,3849.846153846154,963.0,0.5705128205128205
384,Oaly,BARRAGE ESPORTS,98309.30985915494,16380.760563380281,928.0,3.23943661971831,0.8309859154929577,2.112676056338028,0.704225352112676,449.7464788732394,0.2535211267605634,25.471159971830986,426.0845070422535,431.95247225352114,46.653661971830985,2566.2957746478874,569.0281690140845,1785.8450704225352,325.2957746478873,780.4507042253521,243.73239436619718,21.112676056338028,3.76056338028169,66.19718309859155,20.35211267605634,320.40845070422534,50.901408450704224,436.77464788732397,54.418873239436614,15.30009507746479,31.783661971831,8.940750433802815,133.2123943661972,82.3492957746479,63.501549295774645,82.32211267605635,36.7555325915493,22.75318964788733,17.566603676056335,22.92467349295775,1615.4084507042253,564205.2816901408,63.57802816901408,159.91985915492955,145.5411267605634,207.15338028169012,136.36535211267602,25.521549295774648,8.825633802816899,79.98591549295774,0.11098591549295779,70.23514997183099,39.39377077464787,43.336767014084515,17.269461478873236,56.09243332394365,37.009334408450705,6.898232260563376,2952.169014084507,2758.2535211267605,3134.43661971831,3763.211267605634,170.80563380281694,120.02971830985913,78.2030985915493,234.58253521126755,134.45704225352114,257.89014084507033,111.14943661971834,108.78591549295776,133.72957746478872,0.8873239436619719,120.67323943661974,123.87746478873235,46.18182766197184,21.29704073239436,32.5211317887324,63.383851521126765,36.616148577464784,69.76334832394367,30.23665145070423,30.466600690140854,37.512626521126776,33.849419549295774,34.74683021126761,1.0,0.8450704225352113,4043.943661971831,1690.0,3934.4084507042253,928.0,0.5934699103713188
385,Oaly,OPP BLOCK,102073.52631578948,17008.263157894737,928.0,3.0526315789473686,1.1578947368421053,2.0526315789473686,0.42105263157894735,468.57894736842104,0.3157894736842105,39.17919768421052,438.8421052631579,454.4704015789473,47.632105263157904,2785.2631578947367,557.5263157894736,1973.9473684210527,328.7894736842105,811.3157894736842,228.73684210526315,22.94736842105263,3.789473684210526,70.63157894736842,19.210526315789473,312.7368421052632,52.0,420.7894736842105,55.29947368421052,14.677172436842104,34.27684210526315,9.400819178947367,139.82578947368418,82.73789473684212,63.21,88.13473684210526,36.96818547368421,22.126298157894738,17.133833210526316,23.771682526315786,1608.6315789473683,576994.3684210526,67.47789473684212,161.34947368421058,151.77421052631576,210.00578947368422,141.7136842105263,28.88315789473684,8.278947368421052,73.21052631578948,0.11368421052631582,69.94050336842105,40.05992936842106,42.394860052631586,17.545209578947368,55.47304094736843,37.063844157894735,7.463115315789473,2878.5263157894738,2707.5263157894738,3029.2631578947367,3656.5263157894738,179.3921052631579,128.6757894736842,72.53421052631579,250.49947368421053,130.10105263157894,273.7963157894736,106.80473684210526,123.05263157894737,129.95263157894738,1.105263157894737,129.94736842105266,122.6263157894737,47.24652415789474,18.995751315789477,33.75772352631579,65.9386329473684,34.061366684210526,71.90270115789473,28.097297210526317,33.63298042105263,35.19891210526316,35.14316289473683,33.54313094736842,1.0,1.3157894736842106,4284.0,1760.0,4092.2631578947367,928.0,0.6037593984962405
386,Oaly,WOLVES ESPORTS,91453.2891566265,15238.590361445784,928.0,2.5542168674698793,0.6144578313253012,1.9036144578313252,0.5542168674698795,398.87951807228916,0.1566265060240964,21.927710578313256,401.12048192771084,407.53494542168676,47.564578313253016,2441.0843373493976,532.2048192771084,1676.710843373494,315.71084337349396,764.3734939759037,216.49397590361446,19.734939759036145,3.674698795180723,65.8433734939759,18.16867469879518,300.49397590361446,48.28915662650602,395.93975903614455,49.16493975903612,13.49646754698795,30.400481927710846,8.464358391566263,131.07445783132522,84.99060240963856,65.27819277108433,84.2150602409639,35.62837102409641,23.37104342168675,18.001886006024094,22.998699716867474,1537.2771084337348,542715.5421686746,57.091566265060216,143.8878313253012,172.10554216867476,212.19674698795188,135.16927710843368,25.719156626506024,8.81590361445783,83.39759036144578,0.10590361445783127,66.83813491566264,46.05054139759036,38.561583759036154,15.387874536144576,56.87927944578312,36.24968808433736,6.871032348192771,2877.710843373494,2714.722891566265,3015.843373493976,3780.265060240964,186.80807228915668,117.57180722891567,68.70602409638556,251.04554216867464,122.04024096385542,265.2875903614457,107.79879518072286,124.33012048192766,120.52530120481924,1.0,124.34578313253013,116.32891566265059,49.82797659036142,18.578710674698797,31.59331342168674,67.1029686385542,32.897031771084336,70.9247313614458,29.075269192771078,34.19154820481928,33.58955326506024,34.39164551807228,32.227433867469884,1.0843373493975903,1.108433734939759,1255.0963855421687,1652.9277108433735,3656.7831325301204,928.0,0.5202811244979919
387,Oath,AKREW,4193.285714285715,192.2,22.0,2.857142857142857,0.6285714285714286,1.9714285714285715,0.42857142857142855,412.77142857142854,0.14285714285714285,23.49999982857143,383.1714285714286,389.10256799999996,49.09657142857144,2455.5142857142855,556.4285714285714,1452.2571428571428,301.51428571428573,1003.2571428571429,254.9142857142857,18.34285714285714,3.6,86.94285714285714,22.17142857142857,404.74285714285713,58.142857142857146,313.74285714285713,39.44457142857142,10.607637111428572,37.90599999999999,9.994944022857144,124.2517142857143,92.06485714285712,73.18857142857142,90.66200000000002,33.21967699999999,24.459656400000007,18.661750671428575,23.658916028571426,1463.6857142857143,543022.2,47.92942857142857,141.84942857142855,196.33771428571427,233.63828571428564,131.3222857142857,21.156000000000002,8.757142857142858,90.62857142857143,0.09542857142857143,63.63850914285713,50.70827425714287,36.7471664,12.544557705714288,60.30228777142857,34.16420931428573,5.533502660000001,2827.7428571428572,2719.542857142857,2923.9142857142856,3699.885714285714,202.04571428571427,119.75371428571427,64.31628571428573,269.1145714285715,117.00114285714287,287.54714285714283,98.56942857142856,119.44571428571432,127.37142857142857,0.5142857142857142,131.14857142857147,114.47999999999998,52.33105345714285,16.725748485714284,30.943198742857145,69.65127385714287,30.348724942857142,74.29137937142856,25.708621914285708,31.47120548571428,33.71709105714286,34.823476542857144,29.9698928,1.3428571428571427,1.2857142857142858,2336.114285714286,7.0,42.142857142857146,22.0,0.6571428571428571
388,Oath,SCUBA SQUAD,71838.25,11969.5,22.0,1.5,0.75,2.25,0.75,508.0,0.0,50.0,457.75,467.01548750000006,48.099999999999994,2930.5,564.75,2063.25,347.25,867.25,217.5,25.75,4.25,69.25,19.5,469.25,80.0,432.5,60.767500000000005,16.129398,35.7925,9.43313575,146.33999999999997,74.875,65.2525,97.82250000000002,38.2260415,19.475146000000002,16.967162000000002,25.3316515,1581.75,582618.75,76.67999999999999,151.965,162.96249999999998,194.675,171.17999999999998,25.752499999999998,8.1725,100.0,0.08,68.77173749999999,41.65767875,38.823387999999994,19.51893425,49.725448,43.68172825,6.592823425,2695.25,2450.25,2921.0,3571.75,189.91250000000002,127.6175,74.07249999999999,253.52000000000004,138.08749999999998,277.905,113.705,124.55000000000001,135.1,1.5,143.925,111.9,48.365308500000005,18.9859495,32.64874225,64.584141,35.41586325,71.070101,28.929899,33.17056975,35.624225,37.938297,29.84678375,0.75,1.0,23.0,1509.0,2864.0,22.0,0.7916666666666666
389,Oath,THE FIRST GRADERS,83369.71428571429,13891.380952380952,22.0,2.4285714285714284,0.7619047619047619,2.142857142857143,0.5238095238095238,427.6190476190476,0.3333333333333333,33.73015819047619,389.57142857142856,399.84331476190476,47.27619047619048,2500.190476190476,513.952380952381,1666.4761904761904,290.2857142857143,833.7142857142857,223.66666666666666,19.952380952380953,3.3333333333333335,71.66666666666667,19.333333333333332,328.0952380952381,41.19047619047619,300.4761904761905,48.26904761904761,12.696067976190477,34.49095238095238,9.146935604761904,137.05857142857144,89.53190476190476,67.09666666666668,86.41666666666666,35.60730780952381,23.901677952380957,17.76024442857143,22.730769095238095,1520.142857142857,558412.7619047619,54.50476190476192,151.167619047619,182.39857142857142,203.95999999999995,156.4614285714286,27.649047619047618,8.166666666666666,101.42857142857143,0.07952380952380955,66.09316742857142,46.89800076190477,38.96487899999998,14.137120261904762,52.558757095238086,40.38123747619047,7.06000631904762,2682.4761904761904,2593.190476190476,2753.0,3460.095238095238,188.76666666666665,125.42047619047621,73.88285714285715,257.1409523809524,130.92761904761906,281.52000000000004,106.55142857142857,132.37619047619043,116.70000000000002,0.7142857142857143,127.28095238095239,119.24761904761905,48.726542142857156,19.07715466666667,32.19630390476191,66.28118604761906,33.71881442857143,72.33210304761904,27.6678969047619,35.0408548095238,31.305738380952377,33.969653571428566,31.651318142857143,0.9523809523809523,0.7142857142857143,4284.0,1592.0,3335.0476190476193,22.0,0.5214285714285714
390,Oath,VIBRANCE,6164.102040816327,1026.8367346938776,22.0,2.6530612244897958,0.4897959183673469,1.7142857142857142,0.6530612244897959,376.2857142857143,0.10204081632653061,19.251700530612244,416.14285714285717,423.4325546938775,48.02489795918367,2627.8367346938776,646.5918367346939,1705.9795918367347,384.1020408163265,921.8571428571429,262.48979591836735,20.857142857142858,4.346938775510204,78.75510204081633,22.755102040816325,392.0816326530612,53.795918367346935,365.48979591836735,49.37489795918367,13.32872431836735,35.114081632653054,9.438780957142855,137.92755102040812,80.77877551020407,65.55857142857143,88.96612244897958,37.181309489795915,21.668024673469393,17.551680408163268,23.598985785714287,1531.1836734693877,556625.081632653,59.33204081632651,149.84224489795915,170.82244897959185,204.0053061224489,151.1777551020408,24.813061224489793,8.200408163265307,91.40816326530613,0.08979591836734693,66.57320265306123,45.07037183673469,39.361590918367355,15.568037714285714,53.791952673469396,39.698782734693886,6.509264159183674,2816.530612244898,2675.1632653061224,2949.7551020408164,3641.3061224489797,184.47632653061228,119.45428571428573,76.0661224489796,249.7230612244898,130.27326530612248,268.3230612244898,111.67428571428573,113.7877551020408,137.49795918367346,0.4897959183673469,130.1489795918367,124.58775510204084,48.81583887755102,19.6265522244898,31.557609530612236,66.09594879591837,33.90405140816325,70.63543379591837,29.36456473469389,30.534030285714273,37.07523800000001,35.04052753061226,33.72439416326531,1.2244897959183674,1.2040816326530612,1588.265306122449,40.0,231.87755102040816,22.0,0.627891156462585
391,Oscillon,AOGIRI,9775.941176470587,1628.8235294117646,124.0,2.235294117647059,0.29411764705882354,2.0,0.35294117647058826,327.47058823529414,0.11764705882352941,8.333333176470589,388.47058823529414,391.44786117647055,46.458823529411774,2281.764705882353,528.7647058823529,1541.0,323.7647058823529,740.7647058823529,205.0,17.764705882352942,3.764705882352941,61.05882352941177,16.88235294117647,229.1764705882353,48.88235294117647,331.70588235294116,43.355882352941165,12.374109588235292,27.751176470588234,8.0249042,132.91176470588235,84.5964705882353,64.0005882352941,69.7305882352941,37.63484947058823,24.06150105882353,18.31124523529412,19.992403294117643,1489.8823529411766,507544.76470588235,54.57058823529411,126.95176470588234,178.16823529411764,198.13294117647058,139.84941176470588,21.708823529411767,9.267647058823528,75.41176470588235,0.12411764705882353,64.77749317647059,49.580683117647055,35.351395,15.067923205882353,55.00838188235294,38.901120882352934,6.090496335294118,2783.8823529411766,2744.0,2818.470588235294,3550.1176470588234,174.08588235294118,114.11235294117645,71.49470588235293,234.17411764705886,125.51647058823531,257.9911764705883,101.69647058823527,125.46470588235292,109.3235294117647,0.7058823529411765,112.64117647058825,123.38823529411764,48.34456394117647,19.88091788235294,31.774519470588235,65.10330282352942,34.89669823529411,71.73788988235293,28.262109117647057,35.86903370588235,31.089005941176463,32.21212758823529,35.19549023529412,1.1764705882352942,1.411764705882353,23.0,85.0,368.0,124.0,0.3284313725490196
392,Oscillon,FADEAWAY,97050.62393162394,16171.102564102564,124.0,2.641025641025641,0.5470085470085471,1.5213675213675213,0.5897435897435898,351.6923076923077,0.13675213675213677,21.056165863247863,421.2478632478632,426.99876700854685,49.00008547008547,2532.931623931624,602.5384615384615,1823.3589743589744,389.1880341880342,709.5726495726495,213.35042735042734,21.88888888888889,4.683760683760684,60.136752136752136,17.65811965811966,368.35897435897436,79.54700854700855,359.9230769230769,41.074529914529926,11.53500021965812,34.36393162393163,9.631585883760685,125.49136752136754,82.8382905982906,65.21837606837605,85.67743589743593,34.9547992051282,23.083330324786314,18.160256876068377,23.80161344444444,1534.3589743589744,535790.3333333334,59.463760683760704,140.155811965812,167.33829059829065,193.77598290598294,152.13897435897437,21.043162393162408,12.464444444444448,106.41025641025641,0.11777777777777777,66.71125943589746,45.64041062393162,38.17632253846152,16.18326797863248,52.82614149572649,41.45509523076921,5.718763730769231,2938.8888888888887,2850.4615384615386,3024.1794871794873,3858.222222222222,168.4582905982906,123.28042735042735,75.21991452991453,234.7235897435898,132.23504273504278,261.1818803418803,105.77675213675215,115.43076923076927,128.62222222222223,0.7777777777777778,127.39145299145304,110.1948717948718,45.8578075128205,20.466098337606844,33.67609444444445,63.97048023076922,36.02951983760684,71.15160397435899,28.84839707692308,32.42627576068376,36.142578512820506,35.76160691452993,31.010701196581202,0.8290598290598291,0.9401709401709402,4284.0,1634.0,3884.4957264957266,124.0,0.5134310134310135
393,Oscillon,REDEMPTION,93980.1,15659.566666666668,124.0,2.7666666666666666,0.45,1.9166666666666667,0.35,357.96666666666664,0.16666666666666666,17.10317446666667,391.8666666666667,394.98336349999977,48.28616666666666,2339.55,434.15,1567.45,233.35,772.1,200.8,18.566666666666666,2.7333333333333334,65.36666666666666,17.133333333333333,292.9,40.85,334.3666666666667,38.725333333333325,11.000636208333333,30.599833333333336,8.574129003333335,126.08516666666665,85.9401666666667,66.39583333333333,79.35099999999998,35.40556383333334,24.080059224999996,18.496152025,22.018224691666667,1502.5,522966.9166666667,51.39616666666666,137.40133333333335,175.7,200.88350000000003,145.27516666666668,18.340166666666665,12.255500000000001,104.65,0.11783333333333339,65.32608716666667,48.12907513333332,37.756088749999996,14.114836,55.10087876666667,39.862210866666665,5.036910158333334,2981.0,2933.4666666666667,3027.1666666666665,3847.6,174.0696666666667,124.13633333333334,66.29316666666666,242.4825,122.01599999999999,271.51599999999996,92.98233333333334,130.14333333333335,110.14333333333335,0.5,120.88333333333337,112.78500000000004,47.58530546666665,18.27787586666667,34.136818133333335,66.34322671666668,33.656774399999996,74.37298363333335,25.627016358333336,36.55262570000001,31.132683649999993,34.0572851,31.761867000000002,0.9,0.9833333333333333,946.2166666666667,1661.0,3755.9166666666665,124.0,0.40138888888888885
